date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:27:17	134836/134836	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:17%20GMT	https://gestao.co.in/site/restaurant/svarasa/1	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurant/svarasa/1.html	(from https://gestao.co.in/site/restaurants/popular)
12:27:18	604790/604790	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:18%20GMT	https://gestao.co.in/site/restaurant/lakeview/2	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurant/lakeview/2.html	(from https://gestao.co.in/site/restaurants/popular)
12:27:19	145959/145959	---M--	200	added ('OK')	image/jpeg	etag:%2223a27-60962fb7-b410482203bb36c0;;;%22	https://gestao.co.in/uploads/restaurant/thumbnail/zhBT4kRqp76gmJny1AC8.jpg	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/restaurant/thumbnail/zhBT4kRqp76gmJny1AC8.jpg	(from https://gestao.co.in/site/restaurants/popular)
12:27:19	31930/31930	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:18%20GMT	https://gestao.co.in/site/restaurant/culinary-delight/3	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurant/culinary-delight/3.html	(from https://gestao.co.in/site/restaurants/popular)
12:27:19	31678/31678	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:19%20GMT	https://gestao.co.in/site/restaurant/restaurant-1/4	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurant/restaurant-1/4.html	(from https://gestao.co.in/site/restaurants/popular)
12:27:19	31445/31445	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:19%20GMT	https://gestao.co.in/site/restaurant/restaurant-2/5	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurant/restaurant-2/5.html	(from https://gestao.co.in/site/restaurants/popular)
12:27:20	40267/40267	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:19%20GMT	https://gestao.co.in/site/restaurants/www.digitcure.com	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurants/www.digitcure.html	(from https://gestao.co.in/site/restaurants/popular)
12:27:20	124962/124962	---M-Z	200	added ('OK')	text/css	etag:%221e822-60af3375-50a50be5ecd42b2d;gz%22	https://gestao.co.in/assets/auth/vendor/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/vendor/bootstrap/css/bootstrap.min.css	(from https://gestao.co.in/login)
12:27:20	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-60af338c-4e3b9a6464fa3e7e;gz%22	https://gestao.co.in/assets/auth/fonts/font-awesome-4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/fonts/font-awesome-4.7.0/css/font-awesome.min.css	(from https://gestao.co.in/login)
12:27:20	70815/70815	---M-Z	200	added ('OK')	text/css	etag:%221149f-60af339b-82966e3197f0c638;gz%22	https://gestao.co.in/assets/auth/fonts/iconic/css/material-design-iconic-font.min.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/fonts/iconic/css/material-design-iconic-font.min.css	(from https://gestao.co.in/login)
12:27:21	83821/83821	---M-Z	200	added ('OK')	text/css	etag:%221476d-60af337b-4dd1e48feae4ae81;gz%22	https://gestao.co.in/assets/auth/css/util.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/css/util.css	(from https://gestao.co.in/login)
12:27:21	10593/10593	---M-Z	200	added ('OK')	text/css	etag:%222961-60af337a-97fa538e714080e1;gz%22	https://gestao.co.in/assets/auth/css/main.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/css/main.css	(from https://gestao.co.in/login)
12:27:21	2454/2454	---M-Z	200	added ('OK')	text/css	etag:%22996-60af337a-d045f8045d07dbca;gz%22	https://gestao.co.in/assets/auth/css/custom.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/css/custom.css	(from https://gestao.co.in/login)
12:27:21	113/113	---M--	200	added ('OK')	text/css	etag:%2271-60962de0-1a7c2fecbde75466;;;%22	https://gestao.co.in/assets/global/css/font.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/global/css/font.css	(from https://gestao.co.in/login)
12:27:21	3095/3095	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:21%20GMT	https://gestao.co.in/auth/forget_password	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/auth/forget_password.html	(from https://gestao.co.in/login)
12:27:22	4182/4182	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:21%20GMT	https://gestao.co.in/auth/roles	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/auth/roles.html	(from https://gestao.co.in/login)
12:27:22	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/My%20Web%20Sites/Gestao%201/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://gestao.co.in/login)
12:27:23	18453/18453	---M-Z	200	added ('OK')	application/javascript	etag:%225fd7ca03-4815%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/2.6.0/umd/popper.min.js	C:/My%20Web%20Sites/Gestao%201/cdnjs.cloudflare.com/ajax/libs/popper.js/2.6.0/umd/popper.min.js	(from https://gestao.co.in/login)
12:27:23	37045/37045	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2025%20Jan%202021%2022:04:00%20GMT	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/My%20Web%20Sites/Gestao%201/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from https://gestao.co.in/login)
12:27:23	2274/2274	---M-Z	200	added ('OK')	application/x-javascript	etag:%228e2-60af336e-85d9c212d15075c7;gz%22	https://gestao.co.in/assets/auth/js/main.js	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/js/main.js	(from https://gestao.co.in/login)
12:27:24	21807/21807	---M--	200	added ('OK')	text/javascript	date:Thu,%2020%20May%202021%2020:26:58%20GMT	https://www.gstatic.com/firebasejs/8.6.2/firebase-app.js	C:/My%20Web%20Sites/Gestao%201/www.gstatic.com/firebasejs/8.6.2/firebase-app.js	(from https://gestao.co.in/login)
12:27:24	35756/35756	---M--	200	added ('OK')	text/javascript	date:Thu,%2020%20May%202021%2020:27:00%20GMT	https://www.gstatic.com/firebasejs/8.6.2/firebase-analytics.js	C:/My%20Web%20Sites/Gestao%201/www.gstatic.com/firebasejs/8.6.2/firebase-analytics.js	(from https://gestao.co.in/login)
12:27:25	177065/177065	---M--	200	added ('OK')	text/javascript	date:Thu,%2020%20May%202021%2020:27:06%20GMT	https://www.gstatic.com/firebasejs/8.6.2/firebase-auth.js	C:/My%20Web%20Sites/Gestao%201/www.gstatic.com/firebasejs/8.6.2/firebase-auth.js	(from https://gestao.co.in/login)
12:27:25	332091/332091	---M--	200	added ('OK')	text/javascript	date:Thu,%2020%20May%202021%2020:26:59%20GMT	https://www.gstatic.com/firebasejs/8.6.2/firebase-firestore.js	C:/My%20Web%20Sites/Gestao%201/www.gstatic.com/firebasejs/8.6.2/firebase-firestore.js	(from https://gestao.co.in/login)
12:27:26	6838/6838	---M-Z	200	added ('OK')	text/css	etag:%221ab6-60a63ea2-9c7b23b516b2bc2a;gz%22	https://gestao.co.in/assets/frontend/default/css/magnific-popup.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/frontend/default/css/magnific-popup.css	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:26	13632/13632	---M-Z	200	added ('OK')	text/css	etag:%223540-60962de2-abbf73fbb0e75ac8;gz%22	https://gestao.co.in/assets/global/leaflet/leaflet.css	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/global/leaflet/leaflet.css	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:26	2457/2457	---M--	200	added ('OK')	image/png	etag:%22999-60962fb4-6c1dbb9c4bfbe4e8;;;%22	https://gestao.co.in/uploads/restaurant/gallery/placeholder.png	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/restaurant/gallery/placeholder.png	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:27	253668/253668	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	C:/My%20Web%20Sites/Gestao%201/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/jquery-ui.min.js	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:27	30750/30750	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:26%20GMT	https://gestao.co.in/site/restaurant/test-restaurant/www.digitcure.com	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/restaurant/test-restaurant/www.digitcure.html	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:27	36536/36536	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/themes/smoothness/jquery-ui.css	C:/My%20Web%20Sites/Gestao%201/ajax.googleapis.com/ajax/libs/jqueryui/1.12.1/themes/smoothness/jquery-ui.css	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:28	21121/21121	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed4-5281%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.0.0/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/Gestao%201/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.0.0/jquery.magnific-popup.min.js	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:28	142192/142192	---M-Z	200	added ('OK')	application/javascript	etag:%226083232c-22b70%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/6.5.8/swiper-bundle.min.js	C:/My%20Web%20Sites/Gestao%201/cdnjs.cloudflare.com/ajax/libs/Swiper/6.5.8/swiper-bundle.min.js	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:29	141941/141941	---MCZ	200	added ('OK')	application/javascript	etag:%2222a75-iKkf+OateC1bxjLRQ9tMu5Nt07Q%22	https://unpkg.com/leaflet@1.7.1/dist/leaflet.js	C:/My%20Web%20Sites/Gestao%201/unpkg.com/leaflet@1.7.1/dist/leaflet.js	(from https://gestao.co.in/site/restaurant/test-restaurant/7)
12:27:29	1130/1130	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Jun%202021%2006:57:29%20GMT	https://gestao.co.in/site/www.digitcure.com	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/site/www.digitcure.67.delayed	(from https://gestao.co.in/site/restaurants)
12:27:30	850/850	---MC-	200	added ('OK')	text/javascript	date:Wed,%2002%20Jun%202021%2006:57:30%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/Gestao%201/www.google.com/recaptcha/api.js	(from https://gestao.co.in/auth/registration/owner)
12:27:31	8942/8942	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:31%20GMT	https://gestao.co.in/auth	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/auth.html	(from https://gestao.co.in/auth/registration/owner)
12:27:32	86659/86659	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215283-60af3371-286735e74bab191a;gz%22	https://gestao.co.in/assets/auth/vendor/jquery/jquery-3.2.1.min.js	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/vendor/jquery/jquery-3.2.1.min.js	(from https://gestao.co.in/auth/registration/owner)
12:27:33	81670/81670	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213f06-60af3377-4ecc3b911ee48675;gz%22	https://gestao.co.in/assets/auth/vendor/bootstrap/js/popper.js	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/vendor/bootstrap/js/popper.js	(from https://gestao.co.in/auth/registration/owner)
12:27:34	51143/51143	---M-Z	200	added ('OK')	application/x-javascript	etag:%22c7c7-60af3378-e2e56fa7b19c1b9d;gz%22	https://gestao.co.in/assets/auth/vendor/bootstrap/js/bootstrap.min.js	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/assets/auth/vendor/bootstrap/js/bootstrap.min.js	(from https://gestao.co.in/auth/registration/owner)
12:27:37	76646/76646	---M--	200	added ('OK')	image/jpeg	etag:%2212b66-60962fb4-bb14329ce04da3a5;;;%22	https://gestao.co.in/uploads/restaurant/gallery/uVZACnBJQtb6OH9r5GxY.jpg	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/restaurant/gallery/uVZACnBJQtb6OH9r5GxY.jpg	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:38	508/508	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:38%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/1	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/1.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:38	11085/11085	---M--	200	added ('OK')	image/jpeg	etag:%222b4d-60962f9f-4d114b179716f4bb;;;%22	https://gestao.co.in/uploads/menu/ZdYcQ6iXlpTqIEh05kUH.jpg	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/menu/ZdYcQ6iXlpTqIEh05kUH.jpg	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:39	508/508	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:38%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:39	11085/11085	---M--	200	added ('OK')	image/jpeg	etag:%222b4d-60962f9e-25f06aaea6dc5f04;;;%22	https://gestao.co.in/uploads/menu/NclbDoudPeG5X6z901hQ.jpg	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/menu/NclbDoudPeG5X6z901hQ.jpg	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:39	508/508	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:39%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/4	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/4.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:39	11085/11085	---M--	200	added ('OK')	image/jpeg	etag:%222b4d-60962f9e-6250f3b1d6c5d767;;;%22	https://gestao.co.in/uploads/menu/gkh9r0SyfevG6PJEjdbO.jpg	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/menu/gkh9r0SyfevG6PJEjdbO.jpg	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:40	529/529	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:39%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/2	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/2.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:40	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:40%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3050	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3050.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:40	195643/195643	---M--	200	added ('OK')	image/jpeg	etag:%222fc3b-60962f9f-7fd07e374657c4bd;;;%22	https://gestao.co.in/uploads/menu/T6fhABgFVwU2yebzSLCj.jpg	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/uploads/menu/T6fhABgFVwU2yebzSLCj.jpg	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:40	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:40%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3051	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3051.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:41	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:40%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3052	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3052.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:41	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:41%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3053	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3053.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:41	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:41%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3054	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3054.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:42	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:41%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3055	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3055.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:42	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:42%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3056	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3056.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:42	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:42%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3057	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3057.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:42	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:42%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3058	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3058.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:43	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:42%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3059	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3059.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:43	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:43%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3060	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3060.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:43	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:43%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3061	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3061.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:43	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:43%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3044	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3044.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:44	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:43%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3045	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3045.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:44	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:44%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3046	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3046.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:44	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:44%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3047	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3047.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:44	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:44%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3048	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3048.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:45	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:44%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3049	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3049.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:45	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:45%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3062	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3062.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:45	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:45%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3063	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3063.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:45	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:45%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3064	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3064.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:46	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:45%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3065	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3065.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:46	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:45%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3066	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3066.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:46	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:46%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3067	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3067.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:46	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:46%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3068	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3068.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:46	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:46%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3069	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3069.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:47	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:46%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3070	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3070.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:47	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:47%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3071	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3071.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:47	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:47%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3072	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3072.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:47	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:47%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3073	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3073.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:48	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:47%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3074	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3074.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:48	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:47%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3075	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3075.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:48	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:48%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3076	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3076.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:48	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:48%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3077	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3077.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:48	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:48%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3078	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3078.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
12:27:49	432/432	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2006:57:48%20GMT	https://gestao.co.in/modal/showup/restaurant/menu/3079	C:/My%20Web%20Sites/Gestao%201/gestao.co.in/modal/showup/restaurant/menu/3079.html	(from https://gestao.co.in/site/restaurant/svarasa/1)
